ts_code,trade_date,close,score,green_count,s_vol,s_conc,s_drift,s_wr,s_peak,s_ma,s_dyn,signal,signal_cn,conc_change,drift_pct,action_level,priority,med_cost,main_peak,winner_ratio
603277.SH,20251031,18.2,97,5,18,25,25,10,12,-5,12,ACCUMULATING,🔥 主力吸筹,-0.2864,0.0614,🟢 信号确认,0,18.32,18.5,0.4882
002400.SZ,20251031,8.5,93,5,18,15,6,15,15,12,12,WASHING,🟡 底部洗盘,-0.0202,0.0,🟢 信号确认,0,8.34,8.34,0.6432
301381.SZ,20251031,24.15,83,5,18,9,6,15,15,8,12,WASHING,🟡 底部洗盘,-0.0072,0.0,🟢 信号确认,0,23.75,24.09,0.6038
002984.SZ,20251031,19.44,81,5,20,18,6,15,15,-5,12,WASHING,🟡 底部洗盘,-0.0309,0.0,🟢 信号确认,0,19.39,19.27,0.5859
688188.SH,20251031,136.9,79,5,18,25,18,4,12,-10,12,ACCUMULATING,🔥 主力吸筹,-0.2778,0.033,🟢 信号确认,0,144.9,140.27,0.0979
300017.SZ,20251031,11.57,85,4,14,15,14,15,15,0,12,ACCUMULATING,🔥 主力吸筹,-0.0235,0.0078,🟢 信号确认,0,11.56,11.56,0.5784
002304.SZ,20251031,70.8,83,4,18,15,8,15,15,0,12,ACCUMULATING,🔥 主力吸筹,-0.0234,0.0056,🟢 信号确认,0,70.14,69.75,0.6309
000800.SZ,20251031,7.18,82,4,13,18,9,15,15,0,12,WASHING,🟡 底部洗盘,-0.0293,-0.0042,🟢 信号确认,0,7.12,7.01,0.6997
000581.SZ,20251031,21.45,81,4,16,6,25,10,12,0,12,ACCUMULATING,🔥 主力吸筹,-0.0102,0.0563,🟢 信号确认,0,21.56,21.56,0.4216
600741.SH,20251031,20.42,75,4,14,12,6,8,15,8,12,WASHING,🟡 底部洗盘,-0.009,0.004,🟢 信号确认,0,20.05,19.89,0.7001
001311.SZ,20251031,23.05,73,4,14,25,22,4,6,-10,12,ACCUMULATING,🔥 主力吸筹,-0.144,0.0428,🟢 接近,1,24.6,24.1,0.102
300244.SZ,20251031,16.28,73,4,10,18,8,15,15,-5,12,ACCUMULATING,🔥 主力吸筹,-0.0346,0.0081,🟢 接近,1,16.18,15.79,0.5453
002841.SZ,20251031,41.72,66,4,18,7,21,8,10,12,12,ACCUMULATING,🔥 主力吸筹,-0.0123,0.0327,🟢 接近,1,39.85,39.64,0.7865
600409.SH,20251031,5.7,63,4,14,6,6,15,15,-5,12,WASHING,🟡 底部洗盘,-0.0056,0.0,🟢 接近,1,5.63,5.58,0.6324
600586.SH,20251031,5.25,71,3,12,18,6,8,15,0,12,WASHING,🟡 底部洗盘,-0.0311,0.0,🟢 接近,1,5.09,5.06,0.7187
600621.SH,20251103,16.59,114,7,18,25,21,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0739,0.0216,🟢 信号确认,0,16.57,16.57,0.5055
301286.SZ,20251103,27.42,104,6,18,18,17,15,12,12,12,ACCUMULATING,🔥 主力吸筹,-0.0312,0.0149,🟢 信号确认,0,27.24,27.44,0.5971
601698.SH,20251103,21.99,104,6,18,25,11,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0632,0.0197,🟢 信号确认,0,21.73,21.73,0.617
002626.SZ,20251103,20.2,100,6,18,18,21,15,12,0,16,ACCUMULATING,🔥 主力吸筹,-0.0547,0.0296,🟢 信号确认,0,20.16,20.27,0.5534
603915.SH,20251103,16.82,97,6,16,12,22,15,12,8,12,ACCUMULATING,🔥 主力吸筹,-0.0277,0.0452,🟢 信号确认,0,16.64,16.93,0.5871
301047.SZ,20251103,76.53,95,6,20,18,7,15,15,8,12,WASHING,🟡 底部洗盘,-0.0268,-0.0047,🟢 信号确认,0,74.49,73.8,0.664
688789.SH,20251103,79.55,101,5,18,9,25,15,6,12,16,ACCUMULATING,🔥 主力吸筹,-0.0144,0.0414,🟢 信号确认,0,77.77,82.5,0.5578
600864.SH,20251103,7.44,98,5,18,25,21,10,12,0,12,ACCUMULATING,🔥 主力吸筹,-0.1202,0.0328,🟢 信号确认,0,7.55,7.51,0.3728
002304.SZ,20251103,70.9,91,5,18,15,8,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0177,0.0056,🟢 信号确认,0,70.14,69.75,0.6299
920077.BJ,20251103,15.1,90,5,10,22,8,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0807,0.0068,🟢 信号确认,0,14.89,14.99,0.649
300019.SZ,20251103,22.26,87,5,17,25,8,15,15,-5,12,ACCUMULATING,🔥 主力吸筹,-0.0802,0.0069,🟢 信号确认,0,21.79,22.21,0.6462
301381.SZ,20251103,24.17,86,5,18,12,6,15,15,8,12,WASHING,🟡 底部洗盘,-0.0142,0.0,🟢 信号确认,0,23.92,24.09,0.6018
300244.SZ,20251103,16.56,80,5,14,18,6,15,15,0,12,WASHING,🟡 底部洗盘,-0.0325,0.0,🟢 信号确认,0,16.18,15.79,0.6384
920819.BJ,20251103,4.42,79,5,16,7,6,15,15,8,12,WASHING,🟡 底部洗盘,-0.0058,0.0,🟢 信号确认,0,4.35,4.27,0.5902
601059.SH,20251103,18.87,97,4,14,25,25,10,6,5,12,ACCUMULATING,🔥 主力吸筹,-0.0731,0.0798,🟢 信号确认,0,19.35,19.55,0.3528
300017.SZ,20251103,11.73,82,4,14,15,11,15,15,0,12,ACCUMULATING,🔥 主力吸筹,-0.0161,0.0078,🟢 信号确认,0,11.56,11.56,0.6882
000507.SZ,20251103,5.54,81,4,18,15,6,15,15,0,12,WASHING,🟡 底部洗盘,-0.0179,0.0,🟢 信号确认,0,5.54,5.54,0.5411
000581.SZ,20251103,21.49,79,4,16,12,22,10,12,-5,12,ACCUMULATING,🔥 主力吸筹,-0.0158,0.0486,🟢 信号确认,0,21.56,21.56,0.4298
000800.SZ,20251103,7.22,79,4,9,18,9,8,15,8,12,WASHING,🟡 底部洗盘,-0.0293,-0.0042,🟢 信号确认,0,7.12,7.01,0.7468
002984.SZ,20251103,19.7,79,4,20,18,6,8,15,0,12,WASHING,🟡 底部洗盘,-0.0371,0.0,🟢 信号确认,0,19.39,19.27,0.7233
600741.SH,20251103,20.15,79,4,14,12,6,15,15,5,12,WASHING,🟡 底部洗盘,-0.009,0.004,🟢 信号确认,0,20.05,20.05,0.5801
000967.SZ,20251103,7.13,75,4,18,21,6,8,15,-5,12,WASHING,🟡 底部洗盘,-0.0463,0.0,🟢 信号确认,0,6.99,6.91,0.7176
688188.SH,20251103,137.98,73,4,18,25,12,4,12,-10,12,ACCUMULATING,🔥 主力吸筹,-0.2565,0.0163,🟢 接近,1,143.74,140.27,0.1676
002841.SZ,20251103,42.13,69,4,18,12,21,8,10,12,12,ACCUMULATING,🔥 主力吸筹,-0.0189,0.0381,🟢 接近,1,40.06,39.64,0.8207
600409.SH,20251103,5.65,69,4,14,12,6,15,15,-5,12,WASHING,🟡 底部洗盘,-0.0193,-0.0035,🟢 接近,1,5.65,5.65,0.556
300161.SZ,20251103,30.86,76,3,12,18,11,8,15,0,12,ACCUMULATING,🔥 主力吸筹,-0.0251,0.0061,🟢 信号确认,0,29.91,29.91,0.7313
002884.SZ,20251103,17.41,75,3,14,15,6,8,15,5,12,WASHING,🟡 底部洗盘,-0.0155,0.0,🟢 信号确认,0,17.28,17.28,0.7249
001311.SZ,20251111,25.49,115,6,18,25,22,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.1314,0.0504,🟢 信号确认,0,24.6,25.45,0.7375
000848.SZ,20251111,9.03,109,6,16,25,11,15,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.1071,0.0102,🟢 信号确认,0,8.95,8.9,0.6612
601698.SH,20251111,22.15,101,6,18,18,11,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0338,0.0065,🟢 信号确认,0,21.73,21.73,0.6337
920368.BJ,20251111,30.48,99,6,20,21,8,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0402,0.0097,🟢 信号确认,0,30.07,30.36,0.6197
000581.SZ,20251111,22.21,93,6,16,9,18,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0183,0.0274,🟢 信号确认,0,21.71,21.56,0.6991
000420.SZ,20251111,4.27,95,5,20,21,12,15,15,0,12,ACCUMULATING,🔥 主力吸筹,-0.0484,0.0118,🟢 信号确认,0,4.27,4.27,0.5554
603915.SH,20251111,17.41,92,5,16,7,22,8,15,8,16,ACCUMULATING,🔥 主力吸筹,-0.0107,0.0542,🟢 信号确认,0,16.93,17.07,0.7275
688032.SH,20251111,114.75,92,5,16,25,8,8,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0623,0.0068,🟢 信号确认,0,111.79,111.79,0.7367
603107.SH,20251111,16.06,85,5,14,12,9,15,15,8,12,WASHING,🟡 底部洗盘,-0.0178,-0.0044,🟢 信号确认,0,15.94,15.94,0.6694
002304.SZ,20251111,70.8,82,5,14,12,6,15,15,8,12,WASHING,🟡 底部洗盘,-0.0113,0.0,🟢 信号确认,0,70.14,70.14,0.6247
601968.SH,20251111,5.64,71,4,16,15,25,2,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.0175,0.0447,🟢 接近,1,5.38,5.51,0.9806
688789.SH,20251111,76.67,78,3,14,15,17,10,15,-5,12,ACCUMULATING,🔥 主力吸筹,-0.0229,0.0192,🟢 信号确认,0,77.04,75.95,0.4398
300303.SZ,20251111,6.82,75,3,12,15,6,15,15,0,12,WASHING,🟡 底部洗盘,-0.0232,0.0044,🟢 信号确认,0,6.79,6.76,0.5098
002445.SZ,20251111,2.66,74,3,10,12,9,8,15,8,12,WASHING,🟡 底部洗盘,-0.0148,-0.0038,🟢 接近,1,2.63,2.63,0.7105
300755.SZ,20251113,20.35,105,7,16,18,21,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0317,0.0257,🟢 信号确认,0,19.94,20.31,0.6301
601698.SH,20251113,22.24,107,6,18,21,14,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0463,0.0125,🟢 信号确认,0,21.86,21.73,0.661
000420.SZ,20251113,4.29,102,6,20,21,11,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0426,0.0118,🟢 信号确认,0,4.27,4.27,0.5711
920368.BJ,20251113,30.6,97,6,20,21,6,15,15,8,12,WASHING,🟡 底部洗盘,-0.0478,0.0,🟢 信号确认,0,30.07,30.36,0.6247
600058.SH,20251113,9.69,96,6,16,21,8,15,12,12,12,ACCUMULATING,🔥 主力吸筹,-0.0415,0.0064,🟢 信号确认,0,9.45,9.72,0.6776
301047.SZ,20251113,76.23,95,5,12,25,8,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0626,0.0093,🟢 信号确认,0,74.84,73.8,0.6965
000581.SZ,20251113,22.1,92,5,12,9,21,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0183,0.0274,🟢 信号确认,0,21.71,21.56,0.6427
603688.SH,20251113,39.7,91,5,16,21,25,10,12,-5,12,ACCUMULATING,🔥 主力吸筹,-0.056,0.0462,🟢 信号确认,0,40.1,40.35,0.4397
688032.SH,20251113,114.41,90,5,16,25,6,8,15,8,12,WASHING,🟡 底部洗盘,-0.0609,0.0,🟢 信号确认,0,111.79,111.79,0.7356
688789.SH,20251113,77.9,90,5,14,18,17,15,15,-5,16,ACCUMULATING,🔥 主力吸筹,-0.0276,0.0192,🟢 信号确认,0,77.04,76.68,0.5633
002840.SZ,20251113,11.23,85,5,14,15,6,15,15,8,12,WASHING,🟡 底部洗盘,-0.0213,0.0,🟢 信号确认,0,11.17,11.23,0.6399
603615.SH,20251113,25.59,91,4,14,15,15,15,15,5,12,ACCUMULATING,🔥 主力吸筹,-0.0378,0.027,🟢 信号确认,0,25.48,25.48,0.5082
002304.SZ,20251113,70.39,89,4,18,15,9,15,15,5,12,ACCUMULATING,🔥 主力吸筹,-0.0177,0.0056,🟢 信号确认,0,70.14,70.14,0.534
300045.SZ,20251113,23.23,85,4,20,25,11,10,12,-5,12,ACCUMULATING,🔥 主力吸筹,-0.1198,0.0157,🟢 信号确认,0,23.31,23.49,0.4721
002099.SZ,20251113,6.31,84,4,20,9,12,8,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0122,0.0114,🟢 信号确认,0,6.19,6.29,0.7277
001979.SZ,20251113,9.77,83,4,18,12,6,8,15,12,12,WASHING,🟡 底部洗盘,-0.0119,0.0,🟢 信号确认,0,9.45,9.33,0.7337
300244.SZ,20251113,16.58,77,4,10,18,6,8,15,8,12,WASHING,🟡 底部洗盘,-0.0323,0.0,🟢 信号确认,0,16.32,16.45,0.7222
603107.SH,20251113,15.95,74,4,14,9,9,15,15,0,12,WASHING,🟡 底部洗盘,-0.0132,-0.0044,🟢 接近,1,15.94,15.94,0.5636
301628.SZ,20251113,92.1,77,3,12,12,6,15,15,5,12,WASHING,🟡 底部洗盘,-0.019,0.0,🟢 信号确认,0,90.79,91.65,0.6395
300161.SZ,20251113,29.15,72,3,10,25,14,4,12,-5,12,ACCUMULATING,🔥 主力吸筹,-0.0696,0.0179,🟢 接近,1,30.08,29.91,0.197
603100.SH,20251113,23.34,68,3,10,12,7,15,12,0,12,WASHING,🟡 底部洗盘,-0.0069,0.0034,🟢 接近,1,23.3,23.88,0.5031
920077.BJ,20251114,15.01,105,6,20,18,17,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0282,0.0135,🟢 信号确认,0,14.99,14.99,0.5672
600058.SH,20251114,9.59,100,6,20,21,8,15,12,12,12,ACCUMULATING,🔥 主力吸筹,-0.0415,0.0064,🟢 信号确认,0,9.45,9.66,0.5837
920368.BJ,20251114,30.54,97,6,20,21,6,15,15,8,12,WASHING,🟡 底部洗盘,-0.0478,0.0,🟢 信号确认,0,30.07,30.36,0.6147
002840.SZ,20251114,11.32,96,5,18,15,6,15,15,15,12,WASHING,🟡 底部洗盘,-0.0213,0.0,🟢 信号确认,0,11.17,11.23,0.6991
603043.SH,20251114,17.17,89,5,18,12,12,15,12,8,12,ACCUMULATING,🔥 主力吸筹,-0.0145,0.0101,🟢 信号确认,0,16.95,17.23,0.6541
603107.SH,20251114,16.04,89,5,18,12,9,15,15,8,12,WASHING,🟡 底部洗盘,-0.0132,-0.0044,🟢 信号确认,0,15.94,15.94,0.673
300244.SZ,20251114,16.45,82,5,14,12,6,15,15,8,12,WASHING,🟡 底部洗盘,-0.0162,0.0,🟢 信号确认,0,16.32,16.45,0.65
603271.SH,20251114,42.69,63,5,14,6,21,8,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0124,0.0249,🟢 接近,1,41.22,40.89,0.7984
002099.SZ,20251114,6.3,90,4,20,15,12,8,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0175,0.0114,🟢 信号确认,0,6.19,6.29,0.7166
300151.SZ,20251114,14.3,85,4,14,25,6,8,15,5,12,WASHING,🟡 底部洗盘,-0.0783,0.0,🟢 信号确认,0,13.89,13.75,0.7033
001979.SZ,20251114,9.69,80,4,18,12,8,15,15,0,12,ACCUMULATING,🔥 主力吸筹,-0.0128,0.0053,🟢 信号确认,0,9.5,9.33,0.6801
300053.SZ,20251114,14.2,79,4,12,12,8,15,12,8,12,ACCUMULATING,🔥 主力吸筹,-0.0174,0.0079,🟢 信号确认,0,14.06,14.28,0.596
301589.SZ,20251114,173.39,71,4,10,21,6,15,12,-5,12,WASHING,🟡 底部洗盘,-0.0408,0.0,🟢 接近,1,171.35,174.85,0.6299
300109.SZ,20251114,18.26,70,4,16,9,6,15,12,0,12,WASHING,🟡 底部洗盘,-0.0141,-0.005,🟢 接近,1,17.96,18.5,0.6257
603053.SH,20251114,10.92,77,3,18,7,12,8,15,5,12,ACCUMULATING,🔥 主力吸筹,-0.0059,0.0123,🟢 信号确认,0,10.73,10.73,0.7129
300045.SZ,20251114,22.45,73,3,20,25,11,4,6,-5,12,ACCUMULATING,🔥 主力吸筹,-0.1198,0.0157,🟢 接近,1,23.31,23.49,0.2885
688506.SH,20251117,367.0,114,6,14,25,25,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.1431,0.0821,🟢 信号确认,0,355.22,366.0,0.7383
002096.SZ,20251117,14.05,104,6,20,21,9,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0557,0.0058,🟢 信号确认,0,13.92,14.01,0.6734
600058.SH,20251117,9.55,104,6,20,21,12,15,12,12,12,ACCUMULATING,🔥 主力吸筹,-0.0427,0.0117,🟢 信号确认,0,9.5,9.66,0.5377
605016.SH,20251117,20.84,96,6,18,18,6,15,15,12,12,WASHING,🟡 底部洗盘,-0.0316,0.0,🟢 信号确认,0,20.75,20.42,0.512
002400.SZ,20251117,8.5,94,6,16,10,18,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0156,0.0398,🟢 信号确认,0,8.37,8.29,0.651
300888.SZ,20251117,41.67,108,5,18,25,14,8,15,12,16,ACCUMULATING,🔥 主力吸筹,-0.0628,0.0137,🟢 信号确认,0,40.77,40.22,0.7228
603043.SH,20251117,17.13,98,5,14,15,14,15,12,12,16,ACCUMULATING,🔥 主力吸筹,-0.0185,0.0167,🟢 信号确认,0,17.01,17.23,0.6523
920077.BJ,20251117,15.26,95,5,20,18,14,8,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0349,0.0135,🟢 信号确认,0,14.99,14.99,0.7329
688032.SH,20251117,114.54,93,5,12,25,6,15,15,8,12,WASHING,🟡 底部洗盘,-0.0609,0.0,🟢 信号确认,0,111.79,111.79,0.6946
300109.SZ,20251117,18.13,87,5,20,9,11,15,12,8,12,ACCUMULATING,🔥 主力吸筹,-0.0066,0.0101,🟢 信号确认,0,18.05,18.5,0.5436
300053.SZ,20251117,14.29,86,5,16,12,8,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0174,0.0079,🟢 信号确认,0,14.06,14.28,0.677
920368.BJ,20251117,30.31,86,5,20,21,6,15,12,0,12,WASHING,🟡 底部洗盘,-0.0479,0.0,🟢 信号确认,0,30.07,30.36,0.503
600765.SH,20251117,16.7,80,5,14,9,6,15,12,12,12,WASHING,🟡 底部洗盘,-0.0068,0.0,🟢 信号确认,0,16.49,16.71,0.5756
605179.SH,20251117,22.68,89,4,12,12,11,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0144,0.0123,🟢 信号确认,0,22.3,22.57,0.6108
601698.SH,20251117,21.52,87,4,18,18,17,10,12,0,12,ACCUMULATING,🔥 主力吸筹,-0.0387,0.0182,🟢 信号确认,0,21.84,21.71,0.3324
603107.SH,20251117,15.96,83,4,18,9,9,15,15,5,12,WASHING,🟡 底部洗盘,-0.0132,-0.0044,🟢 信号确认,0,15.94,15.94,0.5487
001979.SZ,20251117,9.74,76,4,14,9,6,15,15,5,12,WASHING,🟡 底部洗盘,-0.0116,0.0,🟢 信号确认,0,9.47,9.36,0.691
002884.SZ,20251117,17.39,86,3,10,15,14,15,15,5,12,ACCUMULATING,🔥 主力吸筹,-0.0195,0.0093,🟢 信号确认,0,17.36,17.36,0.5573
600300.SH,20251205,3.64,114,6,14,25,21,8,15,15,16,ACCUMULATING,🔥 主力吸筹,-0.0822,0.0349,🟢 信号确认,0,3.56,3.61,0.7493
601688.SH,20251205,21.8,112,6,10,25,22,15,12,12,16,ACCUMULATING,🔥 主力吸筹,-0.0957,0.0422,🟢 信号确认,0,21.71,22.26,0.5341
605099.SH,20251205,36.22,108,6,14,25,22,8,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.071,0.0414,🟢 信号确认,0,34.73,36.11,0.7738
300972.SZ,20251205,181.69,97,6,14,25,21,15,15,-5,12,ACCUMULATING,🔥 主力吸筹,-0.0677,0.0384,🟢 信号确认,0,178.55,175.24,0.6187
002970.SZ,20251205,48.5,89,5,20,12,6,15,12,12,12,WASHING,🟡 底部洗盘,-0.0177,0.0,🟢 信号确认,0,47.84,48.97,0.618
603125.SH,20251205,17.6,97,4,12,25,8,15,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.0753,0.0064,🟢 信号确认,0,17.26,16.68,0.6542
600775.SH,20251205,12.18,78,3,9,25,9,8,15,0,12,ACCUMULATING,🔥 主力吸筹,-0.1021,0.0059,🟢 信号确认,0,11.86,11.94,0.7127
601688.SH,20251219,22.93,75,6,14,25,21,2,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0636,0.0298,🟢 信号确认,0,22.13,22.37,0.8647
300054.SZ,20251219,36.43,101,5,14,15,25,8,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0244,0.0588,🟢 信号确认,0,35.3,35.11,0.7391
688776.SH,20251219,92.61,95,5,12,25,21,15,15,-5,12,ACCUMULATING,🔥 主力吸筹,-0.0854,0.0383,🟢 信号确认,0,92.4,92.4,0.5119
600060.SH,20251219,25.04,85,4,16,6,17,15,15,0,16,ACCUMULATING,🔥 主力吸筹,-0.0069,0.016,🟢 信号确认,0,24.81,24.71,0.6126
002690.SZ,20251219,20.33,82,4,10,21,12,15,12,0,12,ACCUMULATING,🔥 主力吸筹,-0.0409,0.0109,🟢 信号确认,0,20.33,20.66,0.5557
000680.SZ,20251222,11.12,109,7,18,25,19,15,12,8,12,ACCUMULATING,🔥 主力吸筹,-0.0622,0.0516,🟢 信号确认,0,10.8,11.15,0.6791
688776.SH,20251222,94.92,108,6,16,25,25,15,15,0,12,ACCUMULATING,🔥 主力吸筹,-0.0876,0.0479,🟢 信号确认,0,93.25,92.4,0.596
301628.SZ,20251222,91.17,97,6,14,25,8,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0652,0.0071,🟢 信号确认,0,90.44,90.44,0.6981
688300.SH,20251222,58.98,90,6,14,18,8,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0365,0.0071,🟢 信号确认,0,58.05,56.84,0.6543
601688.SH,20251222,23.12,75,6,18,21,18,2,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0574,0.0245,🟢 信号确认,0,22.13,22.37,0.932
002552.SZ,20251222,16.76,87,5,18,21,6,15,15,0,12,WASHING,🟡 底部洗盘,-0.0496,0.0,🟢 信号确认,0,16.5,16.32,0.6326
688182.SH,20251222,26.38,89,4,18,15,6,8,15,15,12,WASHING,🟡 底部洗盘,-0.016,0.0,🟢 信号确认,0,25.76,25.97,0.7095
600060.SH,20251222,24.41,74,3,16,7,17,10,12,0,12,ACCUMULATING,🔥 主力吸筹,-0.0069,0.016,🟢 接近,1,24.81,24.71,0.3146
603125.SH,20251224,17.84,113,6,14,25,21,15,10,12,16,ACCUMULATING,🔥 主力吸筹,-0.0852,0.0341,🟢 信号确认,0,17.61,17.73,0.6925
000680.SZ,20251224,11.04,105,6,10,21,20,15,15,8,16,ACCUMULATING,🔥 主力吸筹,-0.0504,0.0513,🟢 信号确认,0,10.86,11.03,0.648
300429.SZ,20251224,14.25,94,5,14,15,14,15,12,12,12,ACCUMULATING,🔥 主力吸筹,-0.0227,0.0108,🟢 信号确认,0,14.06,14.28,0.6459
688545.SH,20251224,37.28,94,5,16,25,11,15,15,0,12,ACCUMULATING,🔥 主力吸筹,-0.1158,0.0186,🟢 信号确认,0,36.68,37.12,0.6068
603235.SH,20251224,27.25,73,4,18,18,14,4,12,-5,12,ACCUMULATING,🔥 主力吸筹,-0.0357,0.0103,🟢 接近,1,27.58,27.39,0.2653
000899.SZ,20251224,10.24,72,3,10,9,11,15,15,0,12,ACCUMULATING,🔥 主力吸筹,-0.008,0.0192,🟢 接近,1,10.1,10.1,0.6341
000100.SZ,20251225,4.47,97,6,18,7,21,15,12,8,16,ACCUMULATING,🔥 主力吸筹,-0.007,0.0207,🟢 信号确认,0,4.43,4.49,0.6332
688776.SH,20251225,96.22,100,5,16,25,16,8,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0756,0.0383,🟢 信号确认,0,92.4,92.4,0.7006
300470.SZ,20251225,37.3,98,5,20,12,9,15,15,15,12,WASHING,🟡 底部洗盘,-0.0137,-0.0046,🟢 信号确认,0,36.85,37.02,0.6894
688222.SH,20251225,24.25,98,5,10,25,6,15,15,15,12,WASHING,🟡 底部洗盘,-0.2047,0.0,🟢 信号确认,0,23.84,24.05,0.6299
603125.SH,20251225,17.98,72,5,14,25,21,2,10,12,12,ACCUMULATING,🔥 主力吸筹,-0.0852,0.0341,🟢 接近,1,17.61,17.84,0.8591
605555.SH,20251225,18.41,92,4,14,21,15,15,10,5,12,ACCUMULATING,🔥 主力吸筹,-0.0468,0.0308,🟢 信号确认,0,18.1,17.38,0.5916
603235.SH,20251225,27.3,87,4,18,18,14,10,15,0,12,ACCUMULATING,🔥 主力吸筹,-0.0322,0.0103,🟢 信号确认,0,27.58,27.3,0.344
000899.SZ,20251225,10.25,79,4,14,12,11,15,15,0,12,ACCUMULATING,🔥 主力吸筹,-0.012,0.0141,🟢 信号确认,0,10.1,10.1,0.6525
000100.SZ,20251226,4.44,97,6,18,7,21,15,12,8,16,ACCUMULATING,🔥 主力吸筹,-0.0118,0.0207,🟢 信号确认,0,4.43,4.49,0.5368
688222.SH,20251226,23.97,92,6,14,25,6,15,12,8,12,WASHING,🟡 底部洗盘,-0.2047,0.0,🟢 信号确认,0,23.84,24.05,0.5177
603271.SH,20251226,41.92,91,6,18,18,8,15,12,8,12,ACCUMULATING,🔥 主力吸筹,-0.0339,0.0081,🟢 信号确认,0,41.22,42.22,0.6803
688776.SH,20251226,98.27,108,5,16,25,22,8,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.0867,0.0479,🟢 信号确认,0,93.25,92.4,0.7518
300470.SZ,20251226,37.22,98,5,20,12,9,15,15,15,12,WASHING,🟡 底部洗盘,-0.0137,-0.0046,🟢 信号确认,0,36.85,37.2,0.6863
000899.SZ,20251226,10.28,81,5,14,9,8,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0063,0.009,🟢 信号确认,0,10.1,10.1,0.6479
600312.SH,20251226,18.0,82,3,10,15,14,8,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0159,0.0127,🟢 信号确认,0,17.58,17.81,0.7347
600737.SH,20251230,17.2,108,6,18,25,21,15,12,5,12,ACCUMULATING,🔥 主力吸筹,-0.2043,0.0226,🟢 信号确认,0,17.17,17.3,0.5558
002552.SZ,20251230,16.68,96,6,14,18,17,15,12,8,12,ACCUMULATING,🔥 主力吸筹,-0.04,0.011,🟢 信号确认,0,16.59,16.95,0.5176
688222.SH,20251230,23.89,96,6,18,25,6,15,12,8,12,WASHING,🟡 底部洗盘,-0.2136,0.0,🟢 信号确认,0,23.84,24.05,0.5141
603271.SH,20251230,41.48,87,6,14,18,8,15,12,8,12,ACCUMULATING,🔥 主力吸筹,-0.0339,0.0081,🟢 信号确认,0,41.22,42.22,0.517
605555.SH,20251230,18.67,90,5,18,21,8,8,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0522,0.01,🟢 信号确认,0,18.1,17.92,0.7375
300470.SZ,20251230,37.35,88,4,20,9,9,8,15,15,12,WASHING,🟡 底部洗盘,-0.0123,-0.0043,🟢 信号确认,0,36.95,37.26,0.7078
600517.SH,20251230,6.05,81,4,14,12,8,15,15,5,12,ACCUMULATING,🔥 主力吸筹,-0.0164,0.0067,🟢 信号确认,0,6.03,5.9,0.5173
605507.SH,20251230,24.66,65,4,18,21,17,2,5,12,12,ACCUMULATING,🔥 主力吸筹,-0.0554,0.0192,🟢 接近,1,23.34,23.25,0.9918
600186.SH,20251230,5.92,80,3,12,12,14,15,15,0,12,ACCUMULATING,🔥 主力吸筹,-0.0249,0.0086,🟢 信号确认,0,5.88,5.88,0.5074
600312.SH,20251230,17.36,74,3,10,18,17,10,12,-5,12,ACCUMULATING,🔥 主力吸筹,-0.0256,0.0174,🟢 接近,1,17.58,17.81,0.4245
