ticker,trade_date,pool,close,score,green_count,rs_rank,vol_ratio,chg_3d,chg_5d,pct_chg,pct_from_52h,ma10,ma21,ma50,ma10_slope,signal
MS,2025-09-09,A,150.46942138671875,16,4,76.7,1.5,1.1,2.3,2.31,0.4,147.88,145.96,142.25,1.37,🟢 强势突破
SAN,2025-09-09,A,9.800000190734863,16,4,84.9,1.9,2.3,3.8,0.41,0.3,9.57,9.56,9.03,0.1,🟢 强势突破
PHM,2025-09-09,A,135.926513671875,12,4,93.0,1.5,-0.6,3.5,-3.32,3.8,133.95,130.34,120.47,3.28,🟢 确认突破
MGA,2025-09-09,A,45.635128021240234,12,4,87.2,1.6,1.4,1.1,-0.15,1.6,45.47,44.7,42.56,0.67,🟢 确认突破
ARE,2025-09-09,B,79.94834899902344,9,2,80.6,1.0,1.0,3.5,-2.15,17.8,78.89,75.9,74.9,2.98,🟡 突破初期
AVGO,2025-09-10,A,367.4624938964844,23,7,96.4,2.1,10.4,22.2,9.77,0.9,318.16,308.09,294.48,7.6,🟢 强势突破
GLW,2025-09-10,A,74.53614807128906,23,7,95.8,2.6,5.3,8.1,3.51,0.2,69.72,67.27,61.0,4.83,🟢 强势突破
ANET,2025-09-10,A,150.72000122070312,23,7,97.8,2.7,5.5,9.7,6.21,0.7,139.6,137.33,124.31,3.92,🟢 强势突破
APH,2025-09-10,A,118.46218872070312,21,7,90.8,2.4,7.8,7.6,1.97,1.4,111.46,110.35,105.84,2.11,🟢 强势突破
HL,2025-09-10,A,10.964570045471191,21,7,99.0,1.5,21.6,22.2,7.76,0.3,9.16,8.41,7.1,12.4,🟢 强势突破
EQX,2025-09-10,A,10.729962348937988,21,7,97.2,1.8,9.8,17.9,7.94,1.0,9.27,8.45,7.16,11.13,🟢 强势突破
MU,2025-09-10,A,139.79714965820312,20,7,85.6,1.5,6.6,17.9,3.52,1.6,125.64,122.95,118.52,6.67,🟢 强势突破
BTE,2025-09-10,A,2.370527505874634,20,7,85.9,1.7,9.2,5.8,6.73,1.2,2.24,2.13,2.05,3.93,🟢 强势突破
IAG,2025-09-10,A,10.90999984741211,20,7,96.2,2.0,10.1,14.7,8.88,3.6,9.67,8.98,7.94,7.87,🟢 强势突破
MTZ,2025-09-10,A,190.1199951171875,20,7,82.8,1.9,6.8,5.9,8.65,2.0,180.8,179.35,178.15,1.09,🟢 强势突破
TSM,2025-09-10,A,258.1944274902344,20,7,85.7,1.8,7.0,12.6,3.79,1.6,238.46,236.44,235.43,3.17,🟢 强势突破
FTI,2025-09-10,A,40.81010437011719,20,7,86.8,1.8,5.1,6.9,3.13,0.7,38.38,36.77,35.66,5.34,🟢 强势突破
PAAS,2025-09-10,A,36.145050048828125,18,7,89.5,1.5,4.7,6.5,2.37,0.7,34.29,32.98,30.71,4.25,🟢 强势突破
SAN,2025-09-10,A,9.949999809265137,17,7,88.4,1.8,4.4,5.4,1.53,0.4,9.61,9.59,9.06,0.59,🟢 强势突破
NVT,2025-09-10,A,94.61264038085938,21,6,94.3,1.6,2.3,6.1,3.87,1.7,91.32,90.17,83.56,1.93,🟢 强势突破
CVE,2025-09-10,A,16.943798065185547,20,6,85.5,2.0,6.9,3.4,4.67,0.2,16.47,15.88,15.04,1.09,🟢 强势突破
HSBC,2025-09-10,A,66.03592681884766,19,6,76.9,2.9,4.2,5.6,2.77,0.3,63.2,62.88,61.25,0.71,🟢 强势突破
MLI,2025-09-10,A,97.04676055908203,16,5,87.5,1.5,0.0,2.6,2.24,0.9,95.85,93.93,88.82,2.0,🟢 强势突破
HR,2025-09-10,A,17.852434158325195,15,5,88.7,1.9,1.5,5.1,-1.87,2.1,17.29,16.72,16.04,3.58,🟢 强势突破
FNV,2025-09-10,A,198.4009246826172,18,4,83.9,1.7,2.5,4.6,1.32,0.1,191.18,184.93,171.68,3.36,🟢 强势突破
FSM,2025-09-10,A,7.880000114440918,16,4,75.5,1.5,2.7,1.3,1.81,2.4,7.7,7.48,7.0,2.3,🟢 强势突破
CVS,2025-09-10,A,72.77145385742188,15,4,77.9,1.7,0.3,0.9,3.09,0.8,71.63,69.91,65.46,0.99,🟢 强势突破
NLY,2025-09-10,A,20.029329299926758,15,4,80.6,1.5,0.0,2.8,-0.76,1.6,19.59,19.22,18.65,2.71,🟢 强势突破
OLN,2025-09-10,A,25.06550407409668,15,4,79.3,1.5,0.8,9.3,0.55,2.1,23.76,22.36,21.03,6.43,🟢 强势突破
VLO,2025-09-10,A,156.5493621826172,13,4,84.0,1.8,1.1,2.0,-2.06,2.8,153.43,145.36,142.13,4.69,🟢 确认突破
THC,2025-09-10,A,191.77999877929688,13,4,85.4,2.1,-2.2,2.6,-2.35,4.1,189.24,182.27,172.97,3.85,🟢 确认突破
MPWR,2025-09-10,A,850.5333862304688,14,3,79.1,1.5,-1.2,3.3,-0.31,2.8,845.69,840.9,785.09,1.33,🟢 确认突破
UNH,2025-09-10,B,339.66375732421875,13,3,75.9,0.9,10.0,12.6,-0.33,17.7,310.83,299.02,284.6,4.09,🟢 确认突破
FITB,2025-09-10,A,44.328956604003906,12,3,76.6,2.0,-0.2,-0.2,0.2,2.3,44.45,43.27,42.21,1.82,🟢 确认突破
WST,2025-09-10,A,254.78436279296875,16,2,70.0,1.6,1.8,2.5,1.26,12.2,248.55,246.57,238.59,1.22,🟢 强势突破
BABA,2025-09-11,A,155.44000244140625,23,7,91.0,2.5,10.1,18.7,8.0,0.9,138.37,129.85,121.9,8.76,🟢 强势突破
PSKY,2025-09-11,A,17.257841110229492,22,7,94.6,2.7,14.9,18.5,15.55,0.7,14.99,14.79,13.39,-0.45,🟢 强势突破
AG,2025-09-11,A,10.387327194213867,22,7,85.2,2.3,10.1,14.6,10.18,0.1,9.38,9.09,8.77,3.12,🟢 强势突破
MU,2025-09-11,A,150.3518524169922,21,7,90.0,3.1,14.5,21.2,7.55,3.6,128.92,124.03,119.11,8.81,🟢 强势突破
BX,2025-09-11,A,180.2075958251953,21,7,90.6,1.8,6.1,8.3,3.19,1.5,169.39,167.93,165.29,1.89,🟢 强势突破
CLF,2025-09-11,A,11.789999961853027,21,7,97.2,1.5,7.0,12.1,3.69,1.4,10.95,10.7,10.22,3.83,🟢 强势突破
LRCX,2025-09-11,A,115.02481842041016,20,7,87.8,1.8,10.0,15.1,7.66,0.3,103.1,102.13,100.2,2.93,🟢 强势突破
KTB,2025-09-11,A,82.89842987060547,20,7,88.8,1.6,6.0,5.3,8.87,0.0,77.84,74.76,67.93,2.74,🟢 强势突破
OLN,2025-09-11,A,26.46076202392578,20,7,85.3,1.6,7.6,11.8,5.57,0.3,24.13,22.71,21.14,6.72,🟢 强势突破
SA,2025-09-11,A,18.6200008392334,20,7,89.8,1.8,3.8,7.4,5.56,0.3,17.58,17.04,16.38,3.89,🟢 强势突破
ANET,2025-09-11,A,153.0399932861328,19,7,97.5,1.7,9.3,8.4,1.54,2.1,141.57,137.89,125.39,4.63,🟢 强势突破
HL,2025-09-11,A,11.144479751586914,19,7,98.8,1.6,10.2,26.0,1.64,2.0,9.47,8.57,7.2,14.46,🟢 强势突破
EQX,2025-09-11,A,10.959747314453125,19,7,97.0,1.5,11.6,22.3,2.14,0.5,9.54,8.65,7.26,12.8,🟢 强势突破
AMRX,2025-09-11,A,10.09000015258789,18,7,89.8,1.5,3.7,5.7,2.75,2.4,9.69,9.54,8.77,2.12,🟢 强势突破
KN,2025-09-11,A,22.239999771118164,21,6,87.2,2.2,3.9,2.8,3.3,0.3,21.46,21.16,19.93,0.81,🟢 强势突破
SVM,2025-09-11,A,5.159999847412109,20,6,82.4,1.7,3.8,4.5,3.41,1.1,4.95,4.74,4.69,4.17,🟢 强势突破
GLW,2025-09-11,A,75.07331085205078,18,6,95.9,2.0,4.6,8.2,0.72,2.1,70.56,67.74,61.46,5.25,🟢 强势突破
NET,2025-09-11,A,224.63999938964844,17,6,85.6,1.5,3.1,7.0,0.75,2.4,214.44,205.75,200.28,5.4,🟢 强势突破
ABBV,2025-09-11,A,215.11402893066406,19,5,73.5,1.7,5.0,3.4,4.05,0.7,207.06,204.6,194.45,0.98,🟢 强势突破
ALLE,2025-09-11,A,176.5118408203125,19,5,89.3,1.9,2.4,3.8,3.96,0.3,170.33,169.52,161.93,0.57,🟢 强势突破
MS,2025-09-11,A,154.680419921875,18,5,79.3,1.6,5.2,4.0,1.53,0.8,149.09,146.87,142.85,1.46,🟢 强势突破
WST,2025-09-11,A,263.2898254394531,18,5,76.9,2.0,4.2,6.5,3.34,9.3,250.32,247.71,239.41,1.9,🟢 强势突破
HSBC,2025-09-11,A,66.79895782470703,18,5,76.0,1.5,4.7,6.3,1.16,0.2,63.64,63.1,61.43,1.46,🟢 强势突破
CUK,2025-09-11,A,29.373085021972656,18,5,92.8,1.5,2.4,1.7,3.25,1.0,28.79,28.29,27.4,0.66,🟢 强势突破
UAL,2025-09-11,A,109.36000061035156,17,5,93.3,1.8,1.5,3.1,1.72,1.2,106.39,103.76,94.81,2.51,🟢 强势突破
AMX,2025-09-11,A,20.229999542236328,17,5,80.6,1.8,2.8,3.7,2.48,1.1,19.8,19.6,18.63,-0.24,🟢 强势突破
NBR,2025-09-11,A,42.5,16,5,84.2,1.5,8.7,12.5,0.07,7.0,38.65,36.36,34.43,7.39,🟢 强势突破
RJF,2025-09-11,A,169.37673950195312,15,5,73.9,1.7,3.2,-0.0,2.63,0.1,166.2,164.57,162.47,0.33,🟢 强势突破
ALK,2025-09-11,A,63.86000061035156,15,5,90.0,1.6,0.3,1.7,1.93,2.3,62.95,60.41,55.83,3.12,🟢 强势突破
FLS,2025-09-11,A,56.10216522216797,17,4,80.5,2.9,1.8,3.9,0.78,4.4,54.35,53.49,53.46,2.07,🟢 强势突破
FAF,2025-09-11,A,66.34707641601562,16,4,74.0,2.2,-0.1,2.7,2.75,0.9,64.7,64.26,60.86,0.9,🟢 强势突破
UNH,2025-09-11,B,346.3536071777344,14,4,71.0,0.9,10.4,13.9,1.97,16.0,315.7,303.31,285.14,5.36,🟢 确认突破
GNK,2025-09-11,A,17.211172103881836,14,4,89.3,1.9,-1.7,2.0,-1.22,2.7,16.97,16.46,15.51,3.1,🟢 确认突破
FTI,2025-09-11,A,40.221256256103516,17,3,76.7,14.1,2.6,1.6,-1.44,2.4,38.75,37.02,35.77,4.96,🟢 强势突破
VFC,2025-09-11,B,15.323052406311035,14,3,82.3,1.1,0.1,4.0,3.41,16.5,14.87,14.02,12.94,4.55,🟢 确认突破
DOW,2025-09-11,B,24.365161895751953,11,3,4.4,2.1,4.3,4.6,4.99,32.2,23.62,23.3,24.27,0.01,🟢 确认突破
PSKY,2025-09-12,A,18.57244300842285,23,7,97.1,2.4,23.6,25.3,7.62,0.4,15.39,14.97,13.51,2.94,🟢 强势突破
WBD,2025-09-12,A,18.8700008392334,23,7,98.8,4.7,53.9,55.8,16.7,2.4,13.13,12.45,12.39,10.15,🟢 强势突破
CENX,2025-09-12,A,26.09000015258789,23,7,93.2,2.5,20.0,18.1,6.4,0.0,22.68,22.56,21.76,1.99,🟢 强势突破
TSLA,2025-09-12,A,395.94000244140625,22,7,85.5,2.2,14.1,12.9,7.36,0.2,349.26,342.91,328.52,2.11,🟢 强势突破
MU,2025-09-12,A,157.002197265625,21,7,92.7,1.7,16.3,19.7,4.42,0.7,132.44,125.6,119.83,10.33,🟢 强势突破
GLW,2025-09-12,A,76.63504791259766,19,7,96.2,2.0,6.4,8.2,2.08,1.1,71.4,68.29,61.95,5.47,🟢 强势突破
SVM,2025-09-12,A,5.28000020980835,17,7,85.7,1.7,8.0,7.3,2.33,3.5,5.01,4.77,4.71,4.52,🟢 强势突破
SA,2025-09-12,A,18.829999923706055,18,6,89.5,1.5,8.3,6.2,1.13,0.9,17.82,17.14,16.46,4.44,🟢 强势突破
CVE,2025-09-12,A,16.764921188354492,16,5,79.2,2.0,3.6,5.8,-0.18,1.6,16.46,16.07,15.15,-0.34,🟢 强势突破
MLI,2025-09-12,A,98.42930603027344,16,5,90.2,1.6,3.7,1.5,0.09,1.0,96.38,94.49,89.48,1.19,🟢 强势突破
ALLE,2025-09-12,A,174.36000061035156,14,5,87.7,1.5,3.0,1.8,-1.22,1.5,170.73,169.78,162.47,0.54,🟢 确认突破
AA,2025-09-12,A,33.09644317626953,16,4,75.2,1.5,6.3,4.4,2.94,6.4,31.58,31.16,30.55,0.2,🟢 强势突破
PFGC,2025-09-12,A,105.87999725341797,15,4,82.6,2.0,1.4,0.4,-0.35,1.0,104.67,102.45,99.42,1.81,🟢 强势突破
GM,2025-09-12,A,58.24553680419922,12,4,80.2,1.9,0.8,0.4,-0.36,2.5,57.89,57.45,54.6,-0.2,🟢 确认突破
SNN,2025-09-12,A,36.90939712524414,10,4,86.7,1.6,-2.4,-0.8,-1.95,2.6,37.01,36.55,33.43,1.32,🟢 确认突破
BKU,2025-09-12,A,38.4822883605957,14,3,72.5,1.6,2.3,0.9,0.05,1.4,38.12,37.68,36.94,-0.07,🟢 确认突破
HP,2025-09-12,B,20.73025131225586,13,3,80.0,0.9,5.3,4.4,0.86,19.3,20.27,19.18,17.33,3.14,🟢 确认突破
SA,2025-09-15,A,20.280000686645508,23,7,91.3,2.7,15.0,13.0,7.7,0.8,18.1,17.32,16.56,5.24,🟢 强势突破
CCJ,2025-09-15,A,86.15225219726562,22,7,88.0,2.7,8.6,11.8,10.51,0.1,78.16,76.47,76.24,2.41,🟢 强势突破
JKS,2025-09-15,A,26.31999969482422,22,7,94.2,2.1,8.3,5.7,4.9,3.5,24.62,23.83,23.35,3.66,🟢 强势突破
NXE,2025-09-15,A,8.4399995803833,22,7,85.8,2.1,5.6,5.9,10.62,0.5,7.87,7.44,7.1,3.69,🟢 强势突破
URA,2025-09-15,A,43.885066986083984,22,7,85.7,2.2,8.9,10.7,9.35,0.0,40.04,38.59,38.17,3.35,🟢 强势突破
GOOGL,2025-09-15,A,251.26864624023438,21,7,94.3,1.6,5.2,7.5,4.49,0.3,235.09,219.41,202.24,7.53,🟢 强势突破
TSLA,2025-09-15,A,410.0400085449219,21,7,84.8,2.0,17.9,18.4,3.56,3.7,356.88,346.45,330.42,4.14,🟢 强势突破
EXPE,2025-09-15,A,227.3663330078125,21,7,92.4,2.0,5.9,5.1,2.72,0.3,217.0,213.06,197.0,1.75,🟢 强势突破
WBD,2025-09-15,A,19.459999084472656,21,7,98.7,1.5,55.2,57.6,3.13,0.7,13.91,12.82,12.55,16.42,🟢 强势突破
FSLY,2025-09-15,A,8.760000228881836,21,7,83.6,4.1,19.0,16.5,13.32,3.7,7.65,7.48,7.17,2.76,🟢 强势突破
OR,2025-09-15,A,36.85240936279297,21,7,92.4,2.3,3.9,5.4,2.67,1.0,34.71,32.67,30.14,6.94,🟢 强势突破
BTU,2025-09-15,A,19.945829391479492,21,7,94.9,1.9,8.2,9.0,8.85,0.1,18.19,17.4,16.62,5.35,🟢 强势突破
CC,2025-09-15,A,17.049144744873047,21,7,96.3,1.6,6.0,6.2,3.04,2.8,15.91,15.31,13.97,4.97,🟢 强势突破
DNN,2025-09-15,A,2.5799999237060547,21,7,96.0,1.7,5.3,8.4,8.86,1.1,2.39,2.23,2.13,5.44,🟢 强势突破
REZI,2025-09-15,A,38.93000030517578,19,7,98.5,1.9,7.5,7.2,2.26,2.3,36.02,34.57,29.47,3.91,🟢 强势突破
TNK,2025-09-15,A,55.78125762939453,22,6,75.6,2.0,7.9,5.2,7.41,0.9,51.83,49.11,46.12,4.62,🟢 强势突破
STNG,2025-09-15,A,60.50215148925781,21,6,93.6,1.6,6.4,3.7,3.68,1.5,55.44,51.43,47.28,8.64,🟢 强势突破
SCCO,2025-09-15,A,106.98340606689453,20,6,75.4,1.9,7.7,6.3,3.54,0.4,100.09,96.54,94.75,3.98,🟢 强势突破
BVN,2025-09-15,A,20.649999618530273,18,6,80.7,1.7,3.0,3.1,2.89,1.1,20.0,19.27,18.16,3.34,🟢 强势突破
AAP,2025-09-15,A,63.19382095336914,17,6,89.9,1.6,8.5,5.2,5.04,8.3,59.71,58.52,58.32,0.69,🟢 强势突破
CENX,2025-09-15,A,26.030000686645508,17,6,91.6,1.6,16.4,19.8,-0.23,3.1,23.05,22.67,21.9,3.88,🟢 强势突破
TKO,2025-09-15,A,202.90802001953125,19,5,84.6,3.2,5.2,2.4,1.39,3.8,193.56,188.51,177.18,3.56,🟢 强势突破
PIPR,2025-09-15,A,85.58931732177734,18,5,92.7,1.6,4.0,4.9,1.08,0.8,82.15,81.44,78.66,0.96,🟢 强势突破
TAC,2025-09-15,A,12.952110290527344,18,5,74.6,1.8,2.5,5.6,2.85,0.2,12.37,12.29,12.04,1.72,🟢 强势突破
ONTO,2025-09-15,B,116.37000274658203,16,5,81.4,1.9,9.7,12.3,4.86,18.2,106.21,106.93,102.93,0.51,🟢 强势突破
NTRS,2025-09-15,A,128.75588989257812,16,4,80.0,1.5,2.5,2.2,0.65,1.5,127.15,127.07,125.78,-0.55,🟢 强势突破
GNK,2025-09-15,A,17.66664695739746,16,4,88.6,2.9,1.4,0.9,1.17,2.0,17.19,16.61,15.68,2.89,🟢 强势突破
LYV,2025-09-15,A,172.3800048828125,15,4,83.5,2.3,0.9,1.8,-0.78,1.6,168.46,166.28,157.11,1.83,🟢 强势突破
GME,2025-09-15,B,25.530000686645508,14,4,70.4,1.0,4.8,9.9,2.41,28.7,23.78,23.21,23.12,4.66,🟢 确认突破
FLS,2025-09-15,A,55.95363998413086,11,4,80.5,1.8,0.5,1.5,0.44,4.6,54.78,53.76,53.53,1.88,🟢 确认突破
MFG,2025-09-15,A,6.690000057220459,14,3,79.9,2.1,-0.3,0.3,1.21,1.5,6.59,6.58,6.17,0.46,🟢 确认突破
BTG,2025-09-15,A,4.373147487640381,14,3,72.4,2.2,1.2,2.3,-2.23,4.6,4.26,4.09,3.77,4.06,🟢 确认突破
ORLY,2025-09-15,A,106.30000305175781,13,3,75.6,1.7,1.1,-0.1,-1.12,2.0,105.7,104.26,100.16,1.56,🟢 确认突破
RJF,2025-09-15,A,166.58480834960938,12,3,71.4,1.8,0.9,1.5,-1.18,2.2,166.24,165.04,162.87,0.12,🟢 确认突破
CRI,2025-09-15,B,30.86652183532715,10,3,30.2,1.4,9.7,8.5,5.91,27.9,28.8,27.37,27.61,3.61,🟢 确认突破
HP,2025-09-15,B,20.56307029724121,11,1,71.3,0.8,0.2,4.3,-0.81,19.9,20.27,19.31,17.42,2.57,🟢 确认突破
BTE,2025-09-16,A,2.599611759185791,20,7,89.0,2.0,9.7,17.0,10.59,0.4,2.31,2.21,2.1,4.5,🟢 强势突破
APA,2025-09-16,A,24.010311126708984,19,7,82.0,1.8,6.7,13.2,6.98,1.8,22.46,21.91,20.18,0.78,🟢 强势突破
REZI,2025-09-16,A,39.599998474121094,19,7,98.8,2.0,7.9,11.1,1.72,0.6,36.62,34.96,29.8,5.27,🟢 强势突破
CVE,2025-09-16,A,17.460559844970703,17,7,80.7,1.9,4.0,7.9,2.39,1.3,16.57,16.28,15.28,0.83,🟢 强势突破
PAGS,2025-09-16,A,10.739999771118164,22,6,73.6,2.4,13.3,12.8,10.72,0.4,9.57,9.12,8.7,5.03,🟢 强势突破
BORR,2025-09-16,A,3.1700000762939453,21,6,94.5,1.9,3.3,4.3,4.28,2.8,3.02,2.85,2.43,3.39,🟢 强势突破
ONTO,2025-09-16,B,120.58000183105469,21,6,83.2,2.4,11.4,15.7,3.62,15.2,107.87,107.58,103.37,2.48,🟢 强势突破
GLW,2025-09-16,A,78.28632354736328,18,6,96.4,1.5,4.3,8.7,0.92,0.1,73.5,69.52,62.98,6.62,🟢 强势突破
SA,2025-09-16,A,19.440000534057617,15,6,90.1,1.5,4.4,11.8,-4.14,4.9,18.28,17.45,16.64,5.66,🟢 强势突破
HSY,2025-09-16,A,190.71875,22,5,71.1,2.5,4.3,3.1,4.25,2.0,183.95,181.34,177.42,1.12,🟢 强势突破
KRC,2025-09-16,A,42.180931091308594,20,5,86.9,2.6,2.9,5.2,1.33,0.4,40.71,39.47,37.22,2.41,🟢 强势突破
SCCO,2025-09-16,A,105.53348541259766,17,5,71.4,1.5,3.2,8.5,-1.36,1.9,101.18,97.12,94.86,4.81,🟢 强势突破
BWXT,2025-09-16,A,176.1558380126953,16,5,87.2,1.7,3.9,8.9,1.35,6.5,166.52,165.32,158.58,2.17,🟢 强势突破
CLF,2025-09-16,A,11.720000267028809,14,5,97.1,1.5,-0.6,8.4,-1.43,4.3,11.27,10.87,10.4,4.68,🟢 确认突破
VALE,2025-09-16,A,10.361626625061035,17,4,72.5,1.8,2.6,5.4,0.74,0.3,9.99,9.76,9.42,2.3,🟢 强势突破
AAP,2025-09-16,A,62.26811981201172,16,4,90.2,1.7,1.7,6.2,-1.46,9.7,60.07,58.82,58.5,1.29,🟢 强势突破
PIPR,2025-09-16,A,84.53424835205078,15,4,92.3,1.7,-0.4,3.4,-1.23,2.0,82.56,81.67,78.94,1.45,🟢 强势突破
MS,2025-09-16,A,154.01812744140625,14,4,80.5,1.6,-0.4,2.4,-0.53,1.7,151.0,148.19,143.66,2.11,🟢 确认突破
LYV,2025-09-16,A,170.4199981689453,12,4,80.1,1.7,-2.1,0.1,-1.14,2.8,168.96,166.73,157.57,1.85,🟢 确认突破
GME,2025-09-16,B,26.34000015258789,12,4,68.2,1.0,6.0,11.7,3.17,26.4,24.07,23.37,23.19,5.53,🟢 确认突破
MGA,2025-09-16,A,45.79389572143555,11,4,84.4,1.5,-1.4,0.3,-1.54,2.0,45.67,45.34,43.18,0.44,🟢 确认突破
PFGC,2025-09-16,A,104.73999786376953,10,4,80.0,1.7,-1.4,0.4,0.66,2.2,104.89,102.93,100.04,1.48,🟢 确认突破
ALLY,2025-09-16,A,42.663734436035156,17,3,79.5,1.5,2.9,4.6,0.53,0.3,41.22,40.24,38.94,1.73,🟢 强势突破
JPM,2025-09-16,A,304.75274658203125,15,3,72.4,1.5,1.2,3.8,0.09,0.6,297.62,294.6,290.27,1.04,🟢 强势突破
ENR,2025-09-16,A,28.367231369018555,15,3,94.3,1.5,0.0,2.4,-1.45,5.9,28.05,27.56,25.41,2.45,🟢 强势突破
GPC,2025-09-16,A,137.26910400390625,12,3,75.7,1.6,-2.2,0.5,0.42,2.4,137.24,136.05,130.9,1.01,🟢 确认突破
GD,2025-09-16,A,322.15313720703125,11,3,77.0,1.7,-1.0,1.6,-0.18,1.1,320.21,318.16,310.37,0.33,🟢 确认突破
CRI,2025-09-16,B,31.270198822021484,9,3,31.1,1.1,5.4,9.7,1.31,27.0,29.07,27.65,27.62,3.65,🟡 突破初期
CCJ,2025-09-16,A,80.0740966796875,12,2,73.8,1.9,0.4,3.7,-7.06,7.1,78.64,76.69,76.34,2.71,🟢 确认突破
RRC,2025-09-16,B,35.71754837036133,8,2,6.8,1.5,2.3,4.9,2.25,17.3,34.64,33.99,35.1,1.58,🟡 突破初期
BTU,2025-09-17,A,21.1700496673584,23,7,95.6,2.2,15.5,14.8,3.76,0.2,18.98,17.74,16.88,7.85,🟢 强势突破
UNFI,2025-09-17,A,30.3700008392334,22,7,93.6,2.3,4.1,6.8,4.4,4.6,29.0,28.28,27.21,2.21,🟢 强势突破
CAT,2025-09-17,A,448.32000732421875,18,7,86.1,1.9,4.4,6.6,2.27,0.4,427.49,424.87,420.06,1.71,🟢 强势突破
ALLY,2025-09-17,A,43.30418395996094,18,7,82.2,1.6,4.1,6.9,1.5,1.7,41.52,40.5,39.01,2.39,🟢 强势突破
VIPS,2025-09-17,A,18.136829376220703,18,7,86.9,1.5,3.8,5.2,2.94,0.1,17.18,16.67,15.72,4.53,🟢 强势突破
PIPR,2025-09-17,A,86.7422866821289,19,6,93.4,1.7,2.4,5.4,2.61,1.6,83.34,82.01,79.28,2.48,🟢 强势突破
TNK,2025-09-17,A,55.1732063293457,18,6,76.2,1.5,6.2,6.8,1.75,1.9,52.82,50.08,46.54,4.72,🟢 强势突破
TGB,2025-09-17,A,3.6600000858306885,17,6,85.8,1.7,3.1,7.3,0.55,1.3,3.5,3.34,3.31,5.08,🟢 强势突破
PFGC,2025-09-17,A,108.72000122070312,22,5,86.4,2.3,2.7,4.3,3.8,0.3,105.39,103.4,100.45,1.63,🟢 强势突破
CVNA,2025-09-17,A,378.05999755859375,17,5,88.0,1.5,4.5,3.5,3.69,8.5,367.54,363.56,354.59,-0.58,🟢 强势突破
AXP,2025-09-17,A,333.35406494140625,17,5,70.4,1.5,3.3,3.9,2.74,0.4,324.91,320.73,311.11,0.29,🟢 强势突破
B,2025-09-17,A,29.109249114990234,17,5,93.0,1.6,1.6,0.0,2.22,1.4,28.54,27.03,23.9,4.59,🟢 强势突破
PEB,2025-09-17,A,11.77009105682373,17,5,84.1,13.0,1.0,3.0,2.08,3.0,11.62,11.17,10.63,1.99,🟢 强势突破
CFG,2025-09-17,A,51.440372467041016,13,5,89.1,1.8,0.9,0.9,2.23,1.4,50.95,50.42,48.51,-0.25,🟢 确认突破
JBGS,2025-09-17,A,23.404308319091797,18,4,90.3,1.6,1.5,2.8,-1.49,1.8,22.82,21.64,20.05,5.4,🟢 强势突破
TEL,2025-09-17,A,213.17672729492188,15,4,89.5,1.6,1.9,1.7,0.6,0.6,209.75,206.83,199.11,1.31,🟢 强势突破
SAN,2025-09-17,A,10.069999694824219,15,4,87.1,2.9,0.2,1.2,0.6,0.9,9.9,9.71,9.22,3.02,🟢 强势突破
KRC,2025-09-17,A,41.74174499511719,15,4,86.5,1.5,1.3,3.8,-1.04,2.6,40.91,39.72,37.39,2.51,🟢 强势突破
MLI,2025-09-17,A,98.23038482666016,13,4,92.1,1.6,-0.2,1.2,-0.07,1.9,97.39,95.5,90.45,1.61,🟢 确认突破
PUK,2025-09-17,A,27.456377029418945,13,4,72.2,1.8,-0.1,0.1,2.73,1.5,26.93,26.44,25.58,3.26,🟢 确认突破
JEF,2025-09-17,A,65.55860137939453,12,4,86.7,1.7,-0.2,1.4,0.2,2.0,64.66,63.17,59.2,1.65,🟢 确认突破
RCI,2025-09-17,A,35.42620086669922,12,4,90.1,1.5,-0.1,0.9,-0.14,1.1,35.33,35.09,33.98,0.66,🟢 确认突破
PFS,2025-09-17,A,19.274036407470703,8,4,84.6,1.6,-0.5,-0.6,0.56,3.4,19.38,19.23,18.46,-0.28,🟡 突破初期
VALE,2025-09-17,A,10.333134651184082,17,3,79.8,1.5,2.0,3.6,-0.27,1.2,10.06,9.8,9.44,2.68,🟢 强势突破
SKY,2025-09-17,B,76.44000244140625,15,3,86.3,1.5,2.3,3.1,-1.96,22.7,76.36,75.38,70.33,0.54,🟢 强势突破
ONTO,2025-09-17,B,116.0,14,3,78.0,1.4,4.5,9.4,-3.8,18.5,109.21,107.93,103.62,4.03,🟢 确认突破
FAF,2025-09-17,A,65.1767578125,13,3,72.3,2.7,-1.0,0.9,1.43,2.6,65.29,64.57,61.22,1.12,🟢 确认突破
GD,2025-09-17,A,321.0476989746094,11,3,73.0,1.6,-0.3,0.7,-0.34,1.5,320.46,318.71,310.93,0.38,🟢 确认突破
SKT,2025-09-17,A,33.35308837890625,11,3,70.9,2.1,-0.5,-0.5,0.74,2.6,33.65,33.25,31.89,0.18,🟢 确认突破
FLS,2025-09-17,A,55.686302185058594,10,3,81.7,1.5,-0.0,0.0,-0.02,5.1,55.33,54.08,53.67,2.13,🟢 确认突破
DD,2025-09-17,A,31.834867477416992,9,3,70.3,1.6,-0.7,0.9,-0.51,2.7,32.0,31.72,30.94,0.45,🟡 突破初期
CMC,2025-09-17,A,57.98078536987305,9,3,79.0,1.6,1.1,0.3,0.48,3.0,58.11,57.48,54.69,0.97,🟡 突破初期
GME,2025-09-17,B,26.100000381469727,9,3,67.8,0.8,4.7,7.1,-0.91,27.1,24.39,23.51,23.26,5.98,🟡 突破初期
